tree_sample_id	country_iso3	epidemic_period	primary_model_lineage_id	strongest_event_id	strongest_transition_support	strongest_post_event_id	strongest_post_transition_support	post_reseeding_support	local_persistence_support	normalised_post_import_support
CHN__SAMN44583826	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0532->CHN__SAMN44583826:CHN	8.525879202636588e-08	8.525879202636588e-08	0.9999999999398052	8.525878476243703e-08
CHN__SAMN44583827	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0398->CHN__SAMN44583827:CHN	7.349310846560542e-06	7.349310846560542e-06	0.9999999999397412	7.349256835030428e-06
CHN__SAMN44583828	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0464->CHN__SAMN44583828:CHN	8.322751262801464e-05	8.322751262801464e-05	0.9999999999398947	8.322058639061191e-05
CHN__SAMN44583829	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0415->CHN__SAMN44583829:CHN	0.0007584121394600407	0.0007584121394600407	0.9999999999398052	0.0007578373864320519
CHN__SAMN44583830	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0355->NODE_0392:CHN	8.459012443827854e-08	8.459012443827854e-08	0.9999999999397412	8.45901172878873e-08
CHN__SAMN44583831	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0388->CHN__SAMN44583831:CHN	5.158490756773659e-08	5.158490756773659e-08	0.9999999999994932	5.158490490676018e-08
CHN__SAMN44583832	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0355->NODE_0392:CHN	8.459012443827854e-08	8.459012443827854e-08	0.9999999999397412	8.45901172878873e-08
CHN__SAMN45156018	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0576->CHN__SAMN45156018:CHN	0.0004271179455269669	0.0004271179455269669	0.9999999577986992	0.0004269356116828708
CHN__SAMN45156024	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0384->CHN__SAMN45156024:CHN	0.0012385098859274413	0.0012385098859274413	0.9999999999994932	0.0012369778765992266
CHN__SAMN45156025	CHN	resurgence	L1_02.06	NODE_0245->NODE_0265:CHN	0.7963198625554826	NODE_0265->CHN__SAMN45156025:CHN	0.20367348909915373	0.20367348909915373	0.7963265109008463	0.20367348909915373
CHN__SAMN45156026	CHN	resurgence	L1_02.06	NODE_0249->NODE_0250:CHN	0.9996870410003451	NODE_0251->CHN__SAMN45156026:CHN	0.00021414418999154972	0.00021414418999154972	0.9997858558100085	0.00021414418999154972
CHN__SAMN45156027	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0535->NODE_0536:CHN	0.0007831024666407185	0.0007831024666407185	0.9999999999398052	0.0007824896970759192
CHN__SAMN45156028	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0417->CHN__SAMN45156028:CHN	9.033496212362824e-05	9.033496212362824e-05	0.9999999999398052	9.032680246078641e-05
CHN__SAMN45156030	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0557->CHN__SAMN45156030:CHN	2.2364360300342057e-06	2.2364360300342057e-06	0.9999999999395108	2.2364310285345547e-06
CHN__SAMN50152046	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0549->NODE_0550:CHN	3.3433287753604905e-07	3.3433287753604905e-07	0.9999999999395108	3.343327657778369e-07
CHN__SAMN50152047	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0549->CHN__SAMN50152047:CHN	3.34332987184105e-07	3.34332987184105e-07	0.9999999999395108	3.343328754258195e-07
CHN__SAMN50152049	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0442->CHN__SAMN50152049:CHN	2.7887593262776456e-05	2.7887593262776456e-05	0.999999999998028	2.7886815566661528e-05
CHN__SAMN50152051	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0460->CHN__SAMN50152051:CHN	2.7561164223199874e-05	2.7561164223199874e-05	0.9999999999398947	2.7560404628018385e-05
CHN__SAMN50152052	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0469->CHN__SAMN50152052:CHN	0.00023726687217817677	0.00023726687217817677	0.9999999999398052	0.00023721058997772405
CHN__SAMN50152053	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0430->CHN__SAMN50152053:CHN	3.2105196279275106e-10	3.2105196279275106e-10	0.9999999999398947	3.210519627089736e-10
CHN__SAMN50152054	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0532->CHN__SAMN50152054:CHN	8.525879202636588e-08	8.525879202636588e-08	0.9999999999398052	8.525878476243703e-08
CHN__SAMN50152056	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0546->CHN__SAMN50152056:CHN	7.728240269955222e-11	7.728240269955222e-11	0.999999999999576	7.72824026936124e-11
CHN__SAMN40924133	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0373->CHN__SAMN40924133:CHN	8.466284340258312e-10	8.466284340258312e-10	0.9999999999397412	8.466284333600683e-10
CHN__SAMN40924154	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0456->NODE_0457:CHN	0.0036928211750492696	0.0036928211750492696	0.9999999999398947	0.0036792344204944387
CHN__SAMN43024010	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0418->CHN__SAMN43024010:CHN	6.635513160047068e-07	6.635513160047068e-07	0.9999999999398052	6.635508757445923e-07
CHN__SAMN43024011	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0557->NODE_0558:CHN	2.2364321641365532e-06	2.2364321641365532e-06	0.9999999999395108	2.2364271626541936e-06
CHN__SAMN43024012	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0459->CHN__SAMN43024012:CHN	0.01082348335677763	0.01082348335677763	0.9999999999398947	0.01070758993595817
CHN__SAMN43024013	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0446->CHN__SAMN43024013:CHN	2.2672490794017897e-05	2.2672490794017897e-05	0.9999999999398947	2.2671976765196107e-05
CHN__SAMN43024014	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0570->CHN__SAMN43024014:CHN	0.0005856694077648328	0.0005856694077648328	0.9999999999395108	0.0005853265999171163
CHN__SAMN43024015	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0455->CHN__SAMN43024015:CHN	0.0006142700438641624	0.0006142700438641624	0.9999999999398947	0.0006138929478530549
CHN__SAMN43024016	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0471->CHN__SAMN43024016:CHN	0.0016024348712343484	0.0016024348712343484	0.9999999999398052	0.001599871181959198
CHN__SAMN43024017	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0575->CHN__SAMN43024017:CHN	0.0006210393109640222	0.0006210393109640222	0.9999999996873744	0.0006206538607120507
CHN__SAMN43024018	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0570->CHN__SAMN43024018:CHN	0.0005856694077648328	0.0005856694077648328	0.9999999999395108	0.0005853265999171163
CHN__SAMN43024019	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0419->CHN__SAMN43024019:CHN	1.7623056924875868e-07	1.7623056924875868e-07	0.9999999999398052	1.7623053820215882e-07
CHN__SAMN43024020	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0331->CHN__SAMN43024020:CHN	1.3920611219297996e-08	1.3920611219297996e-08	0.9999999860793888	1.3920611219297996e-08
CHN__SAMN43024021	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0471->CHN__SAMN43024021:CHN	0.0016024348712343484	0.0016024348712343484	0.9999999999398052	0.001599871181959198
CHN__SAMN43024023	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0557->NODE_0558:CHN	2.2364321641365532e-06	2.2364321641365532e-06	0.9999999999395108	2.2364271626541936e-06
CHN__SAMN43024024	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0382->CHN__SAMN43024024:CHN	6.598635143961751e-06	6.598635143961751e-06	0.9999999999994932	6.598591602266647e-06
CHN__SAMN43024025	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0552->NODE_0553:CHN	1.6155692125483214e-07	1.6155692125483214e-07	0.9999999999395108	1.6155689516397e-07
CHN__SAMN43024027	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0332->CHN__SAMN43024027:CHN	1.4068273213041493e-08	1.4068273213041493e-08	0.9999999860793888	1.4068273210964145e-08
CHN__SAMN43024031	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0422->CHN__SAMN43024031:CHN	8.873060397540655e-09	8.873060397540655e-09	0.9999999999398052	8.873060319343568e-09
CHN__SAMN43024032	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0459->CHN__SAMN43024032:CHN	0.01082348335677763	0.01082348335677763	0.9999999999398947	0.01070758993595817
CHN__SAMN43024034	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0416->CHN__SAMN43024034:CHN	0.00099344995227435	0.00099344995227435	0.9999999999398052	0.000992463989031554
CHN__SAMN44583833	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0466->NODE_0467:CHN	1.2092411674108308e-07	1.2092411674108308e-07	0.9999999999398052	1.2092410212572182e-07
CHN__SAMN44583834	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0466->NODE_0467:CHN	1.2092411674108308e-07	1.2092411674108308e-07	0.9999999999398052	1.2092410212572182e-07
CHN__SAMN44583835	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0571->CHN__SAMN44583835:CHN	8.916478000386974e-09	8.916478000386974e-09	0.9999999999395108	8.916477921422744e-09
CHN__SAMN44583837	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0490->CHN__SAMN44583837:CHN	5.696410010358477e-10	5.696410010358477e-10	0.9999999999398052	5.696410007456463e-10
CHN__SAMN44583838	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0442->NODE_0443:CHN	2.78875234152752e-05	2.78875234152752e-05	0.999999999998028	2.7886745723055864e-05
CHN__SAMN44583839	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0403->CHN__SAMN44583839:CHN	1.696358933644948e-05	1.696358933644948e-05	0.9999999999397412	1.6963301578989893e-05
CHN__SAMN44583840	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0450->NODE_0451:CHN	3.812995355692702e-08	3.812995355692702e-08	0.9999999999398947	3.8129952105325525e-08
CHN__SAMN44583843	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0441->CHN__SAMN44583843:CHN	7.812780744576031e-08	7.812780744576031e-08	0.999999999998028	7.812780134196054e-08
CHN__SAMN44583845	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0401->NODE_0402:CHN	1.820317632000919e-05	1.820317632000919e-05	0.9999999999397412	1.820284497150953e-05
CHN__SAMN44583846	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0401->NODE_0402:CHN	1.820317632000919e-05	1.820317632000919e-05	0.9999999999397412	1.820284497150953e-05
CHN__SAMN44583859	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0411->CHN__SAMN44583859:CHN	6.507360217178348e-05	6.507360217178348e-05	0.9999999999398052	6.50693678775415e-05
CHN__SAMN44583863	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0439->NODE_0440:CHN	1.4602373476330363e-07	1.4602373476330363e-07	0.999999999998028	1.460237134406636e-07
CHN__SAMN44583865	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0354->CHN__SAMN44583865:CHN	1.0308074360754205e-07	1.0308074360754205e-07	0.9999999999397412	1.0308073298811496e-07
CHN__SAMN44583870	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0456->NODE_0457:CHN	0.0036928211750492696	0.0036928211750492696	0.9999999999398947	0.0036792344204944387
CHN__SAMN44583871	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0539->CHN__SAMN44583871:CHN	5.621425458457452e-08	5.621425458457452e-08	0.9999999999395108	5.621425142793263e-08
CHN__SAMN44583872	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0544->CHN__SAMN44583872:CHN	5.650692136427438e-10	5.650692136427438e-10	0.9999999999395108	5.650692133576212e-10
CHN__SAMN44583886	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0554->NODE_0555:CHN	4.2377150238072245e-05	4.2377150238072245e-05	0.9999999999395108	4.2375354493871716e-05
CHN__SAMN44583912	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0355->NODE_0392:CHN	8.459012443827854e-08	8.459012443827854e-08	0.9999999999397412	8.45901172878873e-08
CHN__SAMN44583924	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0355->NODE_0392:CHN	8.459012443827854e-08	8.459012443827854e-08	0.9999999999397412	8.45901172878873e-08
CHN__SAMN44583927	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0360->CHN__SAMN44583927:CHN	1.7105076277612596e-07	1.7105076277612596e-07	0.9999999999397412	1.7105073352807483e-07
CHN__SAMN44583945	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0468->CHN__SAMN44583945:CHN	2.077410466161389e-05	2.077410466161389e-05	0.9999999999398052	2.0773673108404995e-05
CHN__SAMN44583946	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0574->CHN__SAMN44583946:CHN	2.191912118720829e-05	2.191912118720829e-05	0.9999999999336688	2.191864075131929e-05
CHN__SAMN44583959	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0399->CHN__SAMN44583959:CHN	3.2843413400041044e-07	3.2843413400041044e-07	0.9999999999397412	3.284340261512565e-07
CHN__SAMN44583972	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0399->CHN__SAMN44583972:CHN	3.2843413400041044e-07	3.2843413400041044e-07	0.9999999999397412	3.284340261512565e-07
CHN__SAMN44584005	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0462->CHN__SAMN44584005:CHN	2.6860814932305743e-06	2.6860814932305743e-06	0.9999999999398947	2.686074278377613e-06
CHN__SAMN44584012	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0493->CHN__SAMN44584012:CHN	1.2066470678195884e-07	1.2066470678195884e-07	0.9999999999398052	1.2066469222925253e-07
CHN__SAMN44584022	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0557->NODE_0558:CHN	2.2364321641365532e-06	2.2364321641365532e-06	0.9999999999395108	2.2364271626541936e-06
CHN__SAMN44584026	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0340->CHN__SAMN44584026:CHN	6.922196149616866e-11	6.922196149616866e-11	0.9999999999336688	6.922196149596855e-11
CHN__SAMN44584033	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0572->CHN__SAMN44584033:CHN	1.9887728855971787e-06	1.9887728855971787e-06	0.9999999999393054	1.988768930508162e-06
CHN__SAMN44584039	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0350->CHN__SAMN44584039:CHN	4.124778420155906e-06	4.124778420155906e-06	0.9999999999397412	4.124761406677621e-06
CHN__SAMN44584040	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0349->CHN__SAMN44584040:CHN	1.0455549237509132e-07	1.0455549237509132e-07	0.9999999999397412	1.0455548144954186e-07
CHN__SAMN44584044	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0408->CHN__SAMN44584044:CHN	1.2108636315844024e-10	1.2108636315844024e-10	0.9999999999398052	1.210863631510671e-10
CHN__SAMN44584067	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0541->CHN__SAMN44584067:CHN	5.867836216921773e-10	5.867836216921773e-10	0.9999999999395108	5.867836213833563e-10
CHN__SAMN44584068	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0398->CHN__SAMN44584068:CHN	7.349310846560542e-06	7.349310846560542e-06	0.9999999999397412	7.349256835030428e-06
CHN__SAMN44584073	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0391->CHN__SAMN44584073:CHN	1.4729714182815101e-05	1.4729714182815101e-05	0.9999999999397412	1.4729497222418538e-05
CHN__SAMN44584075	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0358->CHN__SAMN44584075:CHN	1.5093604144311712e-10	1.5093604144311712e-10	0.9999999999397412	1.5093604142943067e-10
CHN__SAMN44584082	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0468->CHN__SAMN44584082:CHN	2.077410466161389e-05	2.077410466161389e-05	0.9999999999398052	2.0773673108404995e-05
CHN__SAMN44584094	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0554->NODE_0555:CHN	4.2377150238072245e-05	4.2377150238072245e-05	0.9999999999395108	4.2375354493871716e-05
CHN__SAMN44584104	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0461->CHN__SAMN44584104:CHN	8.365179031022407e-06	8.365179031022407e-06	0.9999999999398947	8.365109055890327e-06
CHN__SAMN44590209	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0401->CHN__SAMN44590209:CHN	1.820348463277277e-05	1.820348463277277e-05	0.9999999999397412	1.8203153273048796e-05
CHN__SAMN44590214	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0410->NODE_0413:CHN	3.9385656302833164e-07	3.9385656302833164e-07	0.9999999999398052	3.9385640792910864e-07
CHN__SAMN44590219	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0554->NODE_0556:CHN	4.2377152991514617e-05	4.2377152991514617e-05	0.9999999999395108	4.2375357247080734e-05
CHN__SAMN44590224	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0391->CHN__SAMN44590224:CHN	1.4729714182815101e-05	1.4729714182815101e-05	0.9999999999397412	1.4729497222418538e-05
CHN__SAMN44590233	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0554->NODE_0556:CHN	4.2377152991514617e-05	4.2377152991514617e-05	0.9999999999395108	4.2375357247080734e-05
CHN__SAMN44590238	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0464->CHN__SAMN44590238:CHN	8.322751262801464e-05	8.322751262801464e-05	0.9999999999398947	8.322058639061191e-05
CHN__SAMN44590242	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0461->CHN__SAMN44590242:CHN	8.365179031022407e-06	8.365179031022407e-06	0.9999999999398947	8.365109055890327e-06
CHN__SAMN44590252	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0397->CHN__SAMN44590252:CHN	1.0843583475583785e-07	1.0843583475583785e-07	0.9999999999397412	1.0843582300404306e-07
CHN__SAMN44590257	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0453->CHN__SAMN44590257:CHN	8.332348844231063e-08	8.332348844231063e-08	0.9999999999398947	8.332348150451565e-08
CHN__SAMN44590261	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0388->CHN__SAMN44590261:CHN	5.158490756773659e-08	5.158490756773659e-08	0.9999999999994932	5.158490490676018e-08
CHN__SAMN44590265	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0462->CHN__SAMN44590265:CHN	2.6860814932305743e-06	2.6860814932305743e-06	0.9999999999398947	2.686074278377613e-06
CHN__SAMN44590268	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0439->NODE_0440:CHN	1.4602373476330363e-07	1.4602373476330363e-07	0.999999999998028	1.460237134406636e-07
CHN__SAMN44590275	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0552->NODE_0553:CHN	1.6155692125483214e-07	1.6155692125483214e-07	0.9999999999395108	1.6155689516397e-07
CHN__SAMN44590276	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0355->NODE_0392:CHN	8.459012443827854e-08	8.459012443827854e-08	0.9999999999397412	8.45901172878873e-08
CHN__SAMN44590282	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0535->NODE_0536:CHN	0.0007831024666407185	0.0007831024666407185	0.9999999999398052	0.0007824896970759192
CHN__SAMN44590283	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0424->CHN__SAMN44590283:CHN	2.8100678006737212e-08	2.8100678006737212e-08	0.9999999999398052	2.8100677218780644e-08
CHN__SAMN44590291	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0410->NODE_0413:CHN	3.9385656302833164e-07	3.9385656302833164e-07	0.9999999999398052	3.9385640792910864e-07
CHN__SAMN44590292	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0557->NODE_0558:CHN	2.2364321641365532e-06	2.2364321641365532e-06	0.9999999999395108	2.2364271626541936e-06
CHN__SAMN44590294	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0538->CHN__SAMN44590294:CHN	2.6778607662425458e-06	2.6778607662425458e-06	0.9999999999398052	2.6778535954846576e-06
CHN__SAMN44590295	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0548->CHN__SAMN44590295:CHN	8.77689492195799e-08	8.77689492195799e-08	0.999999999999576	8.776894151622933e-08
CHN__SAMN44590307	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0494->CHN__SAMN44590307:CHN	0.001970458268496844	0.001970458268496844	0.9999999999398052	0.0019665831984910687
CHN__SAMN44590310	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0403->CHN__SAMN44590310:CHN	1.696358933644948e-05	1.696358933644948e-05	0.9999999999397412	1.6963301578989893e-05
CHN__SAMN44590311	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0557->NODE_0558:CHN	2.2364321641365532e-06	2.2364321641365532e-06	0.9999999999395108	2.2364271626541936e-06
CHN__SAMN44590312	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0351->CHN__SAMN44590312:CHN	2.7251348704293576e-06	2.7251348704293576e-06	0.9999999999397412	2.7251274442537457e-06
CHN__SAMN44590314	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0410->NODE_0413:CHN	3.9385656302833164e-07	3.9385656302833164e-07	0.9999999999398052	3.9385640792910864e-07
CHN__SAMN45156031	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0534->CHN__SAMN45156031:CHN	0.0007584583063560135	0.0007584583063560135	0.9999999999398052	0.0007578834833784157
CHN__SAMN45156034	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0528->NODE_0529:CHN	8.093316156344392e-08	8.093316156344392e-08	0.9999999999398052	8.093315501813956e-08
CHN__SAMN45156054	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0548->CHN__SAMN45156054:CHN	8.77689492195799e-08	8.77689492195799e-08	0.999999999999576	8.776894151622933e-08
CHN__SAMN45156057	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0416->CHN__SAMN45156057:CHN	0.00099344995227435	0.00099344995227435	0.9999999999398052	0.000992463989031554
CHN__SAMN45156063	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0576->CHN__SAMN45156063:CHN	0.0004271179455269669	0.0004271179455269669	0.9999999577986992	0.0004269356116828708
CHN__SAMN45156066	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0348->CHN__SAMN45156066:CHN	1.3318267799711236e-07	1.3318267799711236e-07	0.9999999999397412	1.331826602675144e-07
CHN__SAMN50152057	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0571->CHN__SAMN50152057:CHN	8.916478000386974e-09	8.916478000386974e-09	0.9999999999395108	8.916477921422744e-09
CHN__SAMN50152059	CHN	resurgence	L1_02.07	NODE_0324->NODE_0325:CHN	0.9930812746359196	NODE_0538->CHN__SAMN50152059:CHN	2.6778607662425458e-06	2.6778607662425458e-06	0.9999999999398052	2.6778535954846576e-06
CHN__SAMN50152066	CHN	resurgence	L1_02.06	NODE_0249->NODE_0250:CHN	0.9996870410003451	NODE_0255->CHN__SAMN50152066:CHN	4.347327578824167e-05	4.347327578824167e-05	0.9999998868413732	4.347139086364065e-05
