Sample1	Sample2	Distance	Mismatches (proportion)	Match count	Mismatch count	cgmlst_jointly_called_loci	cgmlst_allelic_mismatches	cgmlst_mismatch_fraction
AUS__SAMEA751508	CHN__SAMN42391099	92	0.0084341767510084	10816	92	1985	39	0.01964735516372796
AUS__SAMEA751508	CHN__SAMN42391105	93	0.0085266342715687	10814	93	1982	38	0.01917255297679112
AUS__SAMEA751508	CHN__SAMN42391107	93	0.0085564449351366	10776	93	1969	38	0.019299136617572373
AUS__SAMEA751508	CHN__SAMN42391108	92	0.0084388185654008	10810	92	1981	38	0.019182231196365473
AUS__SAMEA751508	CHN__SAMN42391109	107	0.0098417954378219	10765	107	1985	45	0.022670025188916875
AUS__SAMEA751508	CHN__SAMN42391110	98	0.0089875275128393	10806	98	1970	39	0.01979695431472081
AUS__SAMEA751508	CHN__SAMN42391111	96	0.0088049160781436	10807	96	1984	39	0.01965725806451613
AUS__SAMEA751508	CHN__SAMN42391112	93	0.0085281980742778	10812	93	1985	39	0.01964735516372796
AUS__SAMEA751508	CHN__SAMN42391113	96	0.0088049160781436	10807	96	1984	39	0.01965725806451613
AUS__SAMEA751508	CHN__SAMN42391114	94	0.0086317722681359	10796	94	1978	39	0.019716885743174924
AUS__SAMEA751508	CHN__SAMN42391115	106	0.0097534044902465	10762	106	1985	45	0.022670025188916875
AUS__SAMEA751508	CHN__SAMN50151990	102	0.0093905358129257	10760	102	1989	46	0.023127199597787834
AUS__SAMEA751508	CHN__SAMN50151991	103	0.0094782368638998	10764	103	1989	46	0.023127199597787834
AUS__SAMEA751508	CHN__SAMN50151995	103	0.0094791091478004	10763	103	1989	46	0.023127199597787834
AUS__SAMEA751508	CHN__SAMN50151998	103	0.0094825998895231	10759	103	1989	46	0.023127199597787834
AUS__SAMEA751508	CHN__SAMN50152004	105	0.0096702891876957	10753	105	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN50152005	105	0.0096640589047399	10760	105	1988	47	0.023641851106639838
AUS__SAMEA751508	CHN__SAMN50152007	103	0.0094825998895231	10759	103	1989	46	0.023127199597787834
AUS__SAMEA751508	CHN__SAMN50152013	106	0.009765085214187	10749	106	1989	45	0.02262443438914027
AUS__SAMEA751508	CHN__SAMN32034055	102	0.0093862151467746	10765	102	1989	46	0.023127199597787834
AUS__SAMEA751508	CHN__SAMN32034068	105	0.0096587250482936	10766	105	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN33268551	106	0.009748919341488	10767	106	1988	46	0.023138832997987926
AUS__SAMEA751508	CHN__SAMN39683369	112	0.0103007449645911	10761	112	1989	48	0.024132730015082957
AUS__SAMEA751508	CHN__SAMN39683412	108	0.0099511655763383	10745	108	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN42391094	95	0.0087092042537587	10813	95	1987	39	0.019627579265223957
AUS__SAMEA751508	CHN__SAMN42391100	95	0.0087100027505271	10812	95	1988	39	0.019617706237424547
AUS__SAMEA751508	CHN__SAMN42391101	95	0.0087108013937282	10811	95	1985	39	0.01964735516372796
AUS__SAMEA751508	CHN__SAMN42391102	92	0.0084357234549789	10814	92	1978	39	0.019716885743174924
AUS__SAMEA751508	CHN__SAMN42391103	108	0.0099319477653117	10766	108	1955	44	0.022506393861892585
AUS__SAMEA751508	CHN__SAMN42391104	111	0.0102106521939104	10760	111	1982	47	0.023713420787083755
AUS__SAMEA751508	CHN__SAMN42391106	94	0.0086262274020372	10803	94	1971	39	0.0197869101978691
AUS__SAMEA751508	CHN__SAMN42391116	104	0.0095693779904306	10764	104	1968	46	0.023373983739837397
AUS__SAMEA751508	CHN__SAMN42391117	94	0.0086198991288399	10811	94	1981	39	0.019687026754164564
AUS__SAMEA751508	CHN__SAMN42391118	105	0.0096560603273864	10769	105	1987	47	0.02365374937091092
AUS__SAMEA751508	CHN__SAMN42391119	104	0.0095676172953081	10766	104	1980	47	0.023737373737373738
AUS__SAMEA751508	CHN__SAMN42391120	95	0.0087092042537587	10813	95	1974	38	0.019250253292806486
AUS__SAMEA751508	CHN__SAMN42391121	105	0.0096605023461219	10764	105	1983	47	0.023701462430660614
AUS__SAMEA751508	CHN__SAMN42391122	107	0.0098399852860033	10767	107	1954	45	0.02302968270214944
AUS__SAMEA751508	CHN__SAMN42391123	94	0.0086198991288399	10811	94	1981	39	0.019687026754164564
AUS__SAMEA751508	CHN__SAMN42391124	105	0.0096551724137931	10770	105	1988	46	0.023138832997987926
AUS__SAMEA751508	CHN__SAMN42391125	94	0.0086183185110479	10813	94	1984	39	0.01965725806451613
AUS__SAMEA751508	CHN__SAMN42391126	107	0.0098717593873973	10732	107	1975	46	0.02329113924050633
AUS__SAMEA751508	CHN__SAMN42391127	96	0.0088089557717012	10802	96	1983	38	0.019162884518406455
AUS__SAMEA751508	CHN__SAMN42391128	105	0.0096596136154553	10765	105	1988	47	0.023641851106639838
AUS__SAMEA751508	CHN__SAMN42391129	106	0.0097498160412067	10766	106	1973	47	0.02382159148504815
AUS__SAMEA751508	CHN__SAMN42391130	107	0.0098463237324008	10760	107	1960	48	0.024489795918367346
AUS__SAMEA751508	CHN__SAMN42391131	104	0.0095632183908045	10771	104	1980	47	0.023737373737373738
AUS__SAMEA751508	CHN__SAMN42391132	107	0.0098472298914043	10759	107	1979	46	0.023244062657908033
AUS__SAMEA751508	CHN__SAMN45156014	117	0.0108263162764874	10690	117	1984	42	0.021169354838709676
AUS__SAMEA751508	CHN__SAMN45156015	123	0.011386780225884	10679	123	1987	47	0.02365374937091092
AUS__SAMEA751508	CHN__SAMN45156016	117	0.0108494065281899	10667	117	1987	46	0.02315047810770005
AUS__SAMEA751508	CHN__SAMN45156019	120	0.0111835973904939	10610	120	1983	46	0.02319717599596571
AUS__SAMEA751508	CHN__SAMN45156020	120	0.011142061281337	10650	120	1989	46	0.023127199597787834
AUS__SAMEA751508	CHN__SAMN45156021	116	0.010797728753607	10627	116	1985	48	0.024181360201511334
AUS__SAMEA751508	CHN__SAMN45156022	116	0.0107546819951789	10670	116	1988	41	0.02062374245472837
AUS__SAMEA751508	CHN__SAMN50152020	107	0.0098417954378219	10765	107	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN50152021	107	0.0098417954378219	10765	107	1989	48	0.024132730015082957
AUS__SAMEA751508	CHN__SAMN50152026	103	0.0094974642692485	10742	103	1989	46	0.023127199597787834
AUS__SAMEA751508	CHN__SAMN50152028	105	0.0096890283288733	10732	105	1988	46	0.023138832997987926
AUS__SAMEA751508	CHN__SAMN50152031	103	0.0094930875576036	10747	103	1989	45	0.02262443438914027
AUS__SAMEA751508	CHN__SAMN50152036	108	0.0099548345469628	10741	108	1988	47	0.023641851106639838
AUS__SAMEA751508	CHN__SAMN50152040	115	0.010613751730503	10720	115	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN50152043	109	0.0100572061265916	10729	109	1989	46	0.023127199597787834
AUS__SAMEA751508	CHN__SAMN39683154	105	0.0096259625962596	10803	105	1985	43	0.021662468513853905
AUS__SAMEA751508	CHN__SAMN39683447	113	0.0104003681546249	10752	113	1989	48	0.024132730015082957
AUS__SAMEA751508	CHN__SAMN42391133	105	0.0096587250482936	10766	105	1970	42	0.02131979695431472
AUS__SAMEA751508	CHN__SAMN42391134	107	0.0098454177401545	10761	107	1985	48	0.024181360201511334
AUS__SAMEA751508	CHN__SAMN42391135	111	0.0102474150664697	10721	111	1946	47	0.024152106885919837
AUS__SAMEA751508	CHN__SAMN42391136	111	0.0102068965517241	10764	111	1945	46	0.02365038560411311
AUS__SAMEA751508	CHN__SAMN42391137	106	0.0097516099356025	10764	106	1986	47	0.02366565961732125
AUS__SAMEA751508	CHN__SAMN42391138	106	0.009748919341488	10767	106	1976	47	0.023785425101214574
AUS__SAMEA751508	CHN__SAMN42391139	105	0.0096569484043042	10768	105	1978	45	0.02275025278058645
AUS__SAMEA751508	CHN__SAMN42391140	105	0.0096569484043042	10768	105	1969	46	0.023362112747587607
AUS__SAMEA751508	CHN__SAMN42391141	107	0.0098417954378219	10765	107	1979	47	0.023749368367862556
AUS__SAMEA751508	CHN__SAMN42391142	110	0.0101177336276674	10762	110	1978	47	0.023761375126390292
AUS__SAMEA751508	CHN__SAMN42391143	105	0.0096613912403386	10763	105	1978	46	0.023255813953488372
AUS__SAMEA751508	CHN__SAMN42391144	111	0.0102125310516146	10758	111	1966	45	0.02288911495422177
AUS__SAMEA751508	CHN__SAMN42391145	105	0.0096578366445916	10767	105	1981	46	0.023220595658758204
AUS__SAMEA751508	CHN__SAMN42391146	110	0.0101205262673659	10759	110	1982	48	0.024217961654894045
AUS__SAMEA751508	CHN__SAMN42391147	104	0.0095658572479764	10768	104	1977	46	0.02326757713707638
AUS__SAMEA751508	CHN__SAMN42391148	110	0.0101149425287356	10765	110	1943	45	0.023160061760164694
AUS__SAMEA751508	CHN__SAMN42391149	106	0.0097507129058964	10765	106	1975	46	0.02329113924050633
AUS__SAMEA751508	CHN__SAMN42391150	106	0.0097516099356025	10764	106	1977	45	0.02276176024279211
AUS__SAMEA751508	CHN__SAMN44583814	114	0.0105399408284023	10702	114	1976	46	0.02327935222672065
AUS__SAMEA751508	CHN__SAMN44583815	108	0.0099861303744798	10707	108	1965	46	0.02340966921119593
AUS__SAMEA751508	CHN__SAMN44583816	111	0.0102540415704387	10714	111	1986	48	0.02416918429003021
AUS__SAMEA751508	CHN__SAMN44583817	111	0.010268270120259	10699	111	1988	48	0.02414486921529175
AUS__SAMEA751508	CHN__SAMN44583818	105	0.0097123300342244	10706	105	1988	46	0.023138832997987926
AUS__SAMEA751508	CHN__SAMN44583819	109	0.0100851221317542	10699	109	1985	47	0.02367758186397985
AUS__SAMEA751508	CHN__SAMN44583820	110	0.0101550960118168	10722	110	1987	47	0.02365374937091092
AUS__SAMEA751508	CHN__SAMN44583821	109	0.0100377566995119	10750	109	1987	47	0.02365374937091092
AUS__SAMEA751508	CHN__SAMN44583822	105	0.0096640589047399	10760	105	1988	44	0.022132796780684104
AUS__SAMEA751508	CHN__SAMN44583823	108	0.0099392600773053	10758	108	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN44583824	110	0.0101251840942562	10754	110	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN44583825	107	0.0098454177401545	10761	107	1989	48	0.024132730015082957
AUS__SAMEA751508	CHN__SAMN44583826	107	0.0098481362172112	10758	107	1987	46	0.02315047810770005
AUS__SAMEA751508	CHN__SAMN44583827	108	0.009938345449526	10759	108	1989	48	0.024132730015082957
AUS__SAMEA751508	CHN__SAMN44583828	114	0.0104924068108605	10751	114	1989	48	0.024132730015082957
AUS__SAMEA751508	CHN__SAMN44583829	110	0.0101205262673659	10759	110	1989	45	0.02262443438914027
AUS__SAMEA751508	CHN__SAMN44583830	110	0.0101186643363076	10761	110	1989	48	0.024132730015082957
AUS__SAMEA751508	CHN__SAMN44583831	107	0.0098454177401545	10761	107	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN44583832	105	0.0096649484536082	10759	105	1988	47	0.023641851106639838
AUS__SAMEA751508	CHN__SAMN45156018	122	0.0113141055364926	10661	122	1987	46	0.02315047810770005
AUS__SAMEA751508	CHN__SAMN45156024	141	0.0131040892193308	10619	141	1970	47	0.023857868020304568
AUS__SAMEA751508	CHN__SAMN45156025	120	0.011142061281337	10650	120	1983	43	0.02168431669188099
AUS__SAMEA751508	CHN__SAMN45156026	126	0.0116612679315131	10679	126	1982	45	0.022704339051463168
AUS__SAMEA751508	CHN__SAMN45156027	129	0.0120201267238166	10603	129	1986	48	0.02416918429003021
AUS__SAMEA751508	CHN__SAMN45156028	121	0.011360435639846	10530	121	1985	47	0.02367758186397985
AUS__SAMEA751508	CHN__SAMN45156030	124	0.0115209514076001	10639	124	1986	47	0.02366565961732125
AUS__SAMEA751508	CHN__SAMN50152046	106	0.0097704857590561	10743	106	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN50152047	106	0.0097623871799594	10752	106	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN50152049	115	0.0106117929316231	10722	115	1989	48	0.024132730015082957
AUS__SAMEA751508	CHN__SAMN50152051	113	0.0104224312857406	10729	113	1987	47	0.02365374937091092
AUS__SAMEA751508	CHN__SAMN50152052	114	0.0105127259313906	10730	114	1988	47	0.023641851106639838
AUS__SAMEA751508	CHN__SAMN50152053	108	0.0099566700470176	10739	108	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN50152054	106	0.0097480228066948	10768	106	1987	46	0.02315047810770005
AUS__SAMEA751508	CHN__SAMN50152056	107	0.0098399852860033	10767	107	1988	46	0.023138832997987926
AUS__SAMEA751508	CHN__SAMN40924133	116	0.0106991330012912	10726	116	1989	48	0.024132730015082957
AUS__SAMEA751508	CHN__SAMN40924154	115	0.0105893186003683	10745	115	1988	48	0.02414486921529175
AUS__SAMEA751508	CHN__SAMN43024010	122	0.0113668126339327	10611	122	1986	47	0.02366565961732125
AUS__SAMEA751508	CHN__SAMN43024011	121	0.011223448659679	10660	121	1987	46	0.02315047810770005
AUS__SAMEA751508	CHN__SAMN43024012	116	0.0107447202667654	10680	116	1986	47	0.02366565961732125
AUS__SAMEA751508	CHN__SAMN43024013	113	0.0104658701491154	10684	113	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN43024014	111	0.0102701702442635	10697	111	1988	46	0.023138832997987926
AUS__SAMEA751508	CHN__SAMN43024015	124	0.0114836080755695	10674	124	1985	48	0.024181360201511334
AUS__SAMEA751508	CHN__SAMN43024016	130	0.0120997766195085	10614	130	1985	48	0.024181360201511334
AUS__SAMEA751508	CHN__SAMN43024017	138	0.0130053717839977	10473	138	1973	46	0.02331474911302585
AUS__SAMEA751508	CHN__SAMN43024018	121	0.0113052415210688	10582	121	1981	46	0.023220595658758204
AUS__SAMEA751508	CHN__SAMN43024019	137	0.0127798507462686	10583	137	1981	47	0.023725391216557295
AUS__SAMEA751508	CHN__SAMN43024020	118	0.0109461966604823	10662	118	1988	45	0.022635814889336015
AUS__SAMEA751508	CHN__SAMN43024021	116	0.0107357704766311	10689	116	1988	47	0.023641851106639838
AUS__SAMEA751508	CHN__SAMN43024023	180	0.0175507020280811	10076	180	1947	46	0.02362609142270159
AUS__SAMEA751508	CHN__SAMN43024024	194	0.0188294671454916	10109	194	1953	46	0.023553507424475168
AUS__SAMEA751508	CHN__SAMN43024025	173	0.0168189772506319	10113	173	1946	45	0.023124357656731757
AUS__SAMEA751508	CHN__SAMN43024027	171	0.0165971076385518	10132	171	1955	45	0.023017902813299233
AUS__SAMEA751508	CHN__SAMN43024031	180	0.0174334140435835	10145	180	1959	47	0.02399183256763655
AUS__SAMEA751508	CHN__SAMN43024032	179	0.0173047177107501	10165	179	1957	52	0.026571282575370465
AUS__SAMEA751508	CHN__SAMN43024034	186	0.0180302442807289	10130	186	1951	47	0.02409021014864172
AUS__SAMEA751508	CHN__SAMN44583833	107	0.0098454177401545	10761	107	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN44583834	108	0.0099429202725096	10754	108	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN44583835	103	0.0094782368638998	10764	103	1989	45	0.02262443438914027
AUS__SAMEA751508	CHN__SAMN44583837	103	0.0094782368638998	10764	103	1989	46	0.023127199597787834
AUS__SAMEA751508	CHN__SAMN44583838	111	0.0102115915363385	10759	111	1988	48	0.02414486921529175
AUS__SAMEA751508	CHN__SAMN44583839	106	0.0097551997055034	10760	106	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN44583840	108	0.009938345449526	10759	108	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN44583843	109	0.0100340605725858	10754	109	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN44583845	106	0.0097551997055034	10760	106	1989	48	0.024132730015082957
AUS__SAMEA751508	CHN__SAMN44583846	108	0.0099365166988683	10761	108	1989	48	0.024132730015082957
AUS__SAMEA751508	CHN__SAMN44583859	106	0.0097578937678357	10757	106	1989	46	0.023127199597787834
AUS__SAMEA751508	CHN__SAMN44583863	111	0.0102191125023016	10751	111	1989	50	0.02513826043237808
AUS__SAMEA751508	CHN__SAMN44583865	108	0.009934688621102	10763	108	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN44583870	112	0.0103073808209092	10754	112	1988	48	0.02414486921529175
AUS__SAMEA751508	CHN__SAMN44583871	107	0.0098472298914043	10759	107	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN44583872	108	0.0099374309900625	10760	108	1987	46	0.02315047810770005
AUS__SAMEA751508	CHN__SAMN44583886	112	0.0103073808209092	10754	112	1986	45	0.022658610271903322
AUS__SAMEA751508	CHN__SAMN44583912	107	0.0098544851722232	10751	107	1988	47	0.023641851106639838
AUS__SAMEA751508	CHN__SAMN44583924	109	0.0100322135296824	10756	109	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN44583927	106	0.0098021083780284	10708	106	1986	46	0.023162134944612285
AUS__SAMEA751508	CHN__SAMN44583945	107	0.0098508561959123	10755	107	1989	48	0.024132730015082957
AUS__SAMEA751508	CHN__SAMN44583946	109	0.0100303671666513	10758	109	1989	45	0.02262443438914027
AUS__SAMEA751508	CHN__SAMN44583959	111	0.0102191125023016	10751	111	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN44583972	109	0.0100349843491069	10753	109	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN44584005	108	0.0099374309900625	10760	108	1989	48	0.024132730015082957
AUS__SAMEA751508	CHN__SAMN44584012	105	0.0096587250482936	10766	105	1988	46	0.023138832997987926
AUS__SAMEA751508	CHN__SAMN44584022	104	0.0095676172953081	10766	104	1989	46	0.023127199597787834
AUS__SAMEA751508	CHN__SAMN44584026	103	0.0094773647405226	10765	103	1987	45	0.02264720684448918
AUS__SAMEA751508	CHN__SAMN44584033	107	0.0098463237324008	10760	107	1986	46	0.023162134944612285
AUS__SAMEA751508	CHN__SAMN44584039	107	0.0098427007634992	10764	107	1987	45	0.02264720684448918
AUS__SAMEA751508	CHN__SAMN44584040	104	0.0095702585810251	10763	104	1988	45	0.022635814889336015
AUS__SAMEA751508	CHN__SAMN44584044	104	0.0095702585810251	10763	104	1989	46	0.023127199597787834
AUS__SAMEA751508	CHN__SAMN44584067	106	0.0097516099356025	10764	106	1989	46	0.023127199597787834
AUS__SAMEA751508	CHN__SAMN44584068	109	0.0100294442399705	10759	109	1988	48	0.02414486921529175
AUS__SAMEA751508	CHN__SAMN44584073	111	0.0102125310516146	10758	111	1987	48	0.02415702063412179
AUS__SAMEA751508	CHN__SAMN44584075	104	0.0095720202485043	10761	104	1989	46	0.023127199597787834
AUS__SAMEA751508	CHN__SAMN44584082	115	0.0105824974694027	10752	115	1987	48	0.02415702063412179
AUS__SAMEA751508	CHN__SAMN44584094	111	0.0102087740274073	10762	111	1986	45	0.022658610271903322
AUS__SAMEA751508	CHN__SAMN44584104	109	0.0100285214831171	10760	109	1987	47	0.02365374937091092
AUS__SAMEA751508	CHN__SAMN44590209	106	0.0097534044902465	10762	106	1989	45	0.02262443438914027
AUS__SAMEA751508	CHN__SAMN44590214	110	0.0101223888837765	10757	110	1986	46	0.023162134944612285
AUS__SAMEA751508	CHN__SAMN44590219	108	0.0099401748734468	10757	108	1986	45	0.022658610271903322
AUS__SAMEA751508	CHN__SAMN44590224	110	0.0101214574898785	10758	110	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN44590233	108	0.0099392600773053	10758	108	1985	45	0.022670025188916875
AUS__SAMEA751508	CHN__SAMN44590238	111	0.0102087740274073	10762	111	1989	48	0.024132730015082957
AUS__SAMEA751508	CHN__SAMN44590242	109	0.0100294442399705	10759	109	1989	48	0.024132730015082957
AUS__SAMEA751508	CHN__SAMN44590252	108	0.009938345449526	10759	108	1987	47	0.02365374937091092
AUS__SAMEA751508	CHN__SAMN44590257	110	0.0101401179941002	10738	110	1987	48	0.02415702063412179
AUS__SAMEA751508	CHN__SAMN44590261	109	0.0100275988960441	10761	109	1989	47	0.023629964806435394
AUS__SAMEA751508	CHN__SAMN44590265	109	0.0100248321530396	10764	109	1989	48	0.024132730015082957
AUS__SAMEA751508	CHN__SAMN44590268	113	0.0103994110068102	10753	113	1988	50	0.025150905432595575
AUS__SAMEA751508	CHN__SAMN44590275	105	0.0096613912403386	10763	105	1989	46	0.023127199597787834
AUS__SAMEA751508	CHN__SAMN44590276	110	0.010124252185918	10755	110	1986	48	0.02416918429003021
AUS__SAMEA751508	CHN__SAMN44590282	106	0.0097516099356025	10764	106	1988	46	0.023138832997987926
AUS__SAMEA751508	CHN__SAMN44590283	108	0.0099356025758969	10762	108	1987	47	0.02365374937091092
AUS__SAMEA751508	CHN__SAMN44590291	106	0.0097534044902465	10762	106	1987	46	0.02315047810770005
AUS__SAMEA751508	CHN__SAMN44590292	110	0.0101168030902234	10763	110	1988	46	0.023138832997987926
AUS__SAMEA751508	CHN__SAMN44590294	105	0.0096578366445916	10767	105	1988	46	0.023138832997987926
AUS__SAMEA751508	CHN__SAMN44590295	108	0.0099356025758969	10762	108	1987	46	0.02315047810770005
AUS__SAMEA751508	CHN__SAMN44590307	112	0.0103045358358634	10757	112	1986	47	0.02366565961732125
AUS__SAMEA751508	CHN__SAMN44590310	106	0.009748919341488	10767	106	1989	46	0.023127199597787834
AUS__SAMEA751508	CHN__SAMN44590311	107	0.0098417954378219	10765	107	1988	46	0.023138832997987926
AUS__SAMEA751508	CHN__SAMN44590312	106	0.0097498160412067	10766	106	1986	45	0.022658610271903322
AUS__SAMEA751508	CHN__SAMN44590314	108	0.009934688621102	10763	108	1988	46	0.023138832997987926
AUS__SAMEA751508	CHN__SAMN45156031	121	0.0112673433280566	10618	121	1987	49	0.024660291897332664
AUS__SAMEA751508	CHN__SAMN45156034	120	0.0112370072104129	10559	120	1984	47	0.023689516129032258
AUS__SAMEA751508	CHN__SAMN45156054	108	0.0099310344827586	10767	108	1986	46	0.023162134944612285
AUS__SAMEA751508	CHN__SAMN45156057	136	0.0126629422718808	10604	136	1984	44	0.02217741935483871
AUS__SAMEA751508	CHN__SAMN45156063	107	0.0098626601530094	10742	107	1988	45	0.022635814889336015
AUS__SAMEA751508	CHN__SAMN45156066	108	0.00993012136815	10768	108	1988	45	0.022635814889336015
AUS__SAMEA751508	CHN__SAMN50152057	102	0.0093853514906146	10766	102	1989	45	0.02262443438914027
AUS__SAMEA751508	CHN__SAMN50152059	105	0.0096587250482936	10766	105	1987	46	0.02315047810770005
AUS__SAMEA751508	CHN__SAMN50152066	110	0.0101391833348695	10739	110	1986	45	0.022658610271903322
AUS__SAMEA751508	CHN__SAMN50152069	110	0.0101513473606496	10726	110	1986	45	0.022658610271903322
AUS__SAMEA751508	CHN__SAMN50152080	108	0.0099365166988683	10761	108	1987	47	0.02365374937091092
AUS__SAMEA751508	CHN__SAMN50152085	111	0.0102106521939104	10760	111	1988	48	0.02414486921529175
AUS__SAMEA751508	CHN__SAMN50152092	110	0.0101279808489089	10751	110	1988	47	0.023641851106639838
AUS__SAMEA751508	CHN__SAMN50152101	113	0.0104339796860572	10717	113	1985	47	0.02367758186397985
AUS__SAMEA751508	FRA__SAMEA751372	101	0.0093225032305704	10733	101	1989	42	0.021116138763197588
