tree_sample_id	genome_record_id	tree_role	selection_reason	background_replicate	country_iso3	country_name	continent	date_lower	date_upper	date_resolution	year	month	project_id	preliminary_lineage_id	lineage_definition_status	sample_id	biosample_accession	assembly_accession	run_accession	sequence_acquisition	local_fasta_path	fastq_r1	fastq_r2	sequence_input_path	total_sequence_length	gc_percent	n_contigs	contig_n50	catalog_qc_status	uniform_qc_status	tree_include	data_freeze_date	fastq_ftp	fastq_bytes	library_layout	read_count	base_count	study_accession	sample_accession	collection_date	country	fastq_ftp_list	fastq_bytes_list	fastq_total_bytes	source_resolution_status	status	r1_path	r2_path	paired_records	qc_input_type	observed_length	observed_gc_percent	observed_n_fraction	observed_contigs	observed_n50	read_q30_min	uniform_qc_reason	tree_include_after_uniform_qc	root_to_tip	decimal_date	epidemic_period
FIN__SAMEA8914454	BG::SAMEA8914454	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	FIN	Finland	Europe	2014-01-01	2014-12-31	year	2014			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMEA8914454-ERR6096282	SAMEA8914454		ERR6096282	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096282/ERR6096282_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096282/ERR6096282_2.fastq.gz	141563972;143009264	PAIRED	3347484	502364739	PRJEB45681	SAMEA8914454	2014	Finland	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096282/ERR6096282_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096282/ERR6096282_2.fastq.gz	141563972;143009264	284573236	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.919062		True	0.004603268449999998	2014.4986301369863	prepandemic
FIN__SAMEA8914458	BG::SAMEA8914458	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	FIN	Finland	Europe	2015-01-01	2015-12-31	year	2015			United States Sublineage 1	published_background_annotation_not_model_lineage	SAMEA8914458-ERR6096286	SAMEA8914458		ERR6096286	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6096286/ERR6096286_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6096286/ERR6096286_2.fastq.gz	123836124;124622865	PAIRED	2922984	436990801	PRJEB45681	SAMEA8914458	2015	Finland	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6096286/ERR6096286_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6096286/ERR6096286_2.fastq.gz	123836124;124622865	248458989	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.918743		True	0.0046301793499999985	2015.4986301369863	prepandemic
FIN__SAMEA8914464	BG::SAMEA8914464	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	FIN	Finland	Europe	2016-01-01	2016-12-31	year	2016			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMEA8914464-ERR6096292	SAMEA8914464		ERR6096292	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096292/ERR6096292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096292/ERR6096292_2.fastq.gz	70440599;71022366	PAIRED	1640236	246719886	PRJEB45681	SAMEA8914464	2016	Finland	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096292/ERR6096292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096292/ERR6096292_2.fastq.gz	70440599;71022366	141462965	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.909384		True	0.004574950349999997	2016.4986338797814	prepandemic
FIN__SAMEA8914470	BG::SAMEA8914470	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	FIN	Finland	Europe	2016-01-01	2016-12-31	year	2016			MS-MT28	published_background_annotation_not_model_lineage	SAMEA8914470-ERR6096298	SAMEA8914470		ERR6096298	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/008/ERR6096298/ERR6096298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/008/ERR6096298/ERR6096298_2.fastq.gz	72672559;73374014	PAIRED	1695652	254976061	PRJEB45681	SAMEA8914470	2016	Finland	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/008/ERR6096298/ERR6096298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/008/ERR6096298/ERR6096298_2.fastq.gz	72672559;73374014	146046573	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.91105		True	0.00461989925	2016.4986338797814	prepandemic
FIN__SAMEA8914471	BG::SAMEA8914471	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	FIN	Finland	Europe	2016-01-01	2016-12-31	year	2016			MS-MT28	published_background_annotation_not_model_lineage	SAMEA8914471-ERR6096299	SAMEA8914471		ERR6096299	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3868145	67.81508966184049	0.0	363	19620			True	0.004629051449999999	2016.4986338797814	prepandemic
FIN__SAMEA8914472	BG::SAMEA8914472	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	FIN	Finland	Europe	2016-01-01	2016-12-31	year	2016			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMEA8914472-ERR6096300	SAMEA8914472	RRASM_ERR6096300	ERR6096300	local_fasta					3862681	67.81	368	19951	ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3862681	67.80937902974644	0.0	368	19951			True	0.00461775805	2016.4986338797814	prepandemic
FIN__SAMEA8914474	BG::SAMEA8914474	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	FIN	Finland	Europe	2016-01-01	2016-12-31	year	2016			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMEA8914474-ERR6096302	SAMEA8914474		ERR6096302	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096302/ERR6096302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096302/ERR6096302_2.fastq.gz	116420776;117120565	PAIRED	2725064	409274780	PRJEB45681	SAMEA8914474	2016	Finland	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096302/ERR6096302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096302/ERR6096302_2.fastq.gz	116420776;117120565	233541341	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.915293		True	0.004585026549999998	2016.4986338797814	prepandemic
FIN__SAMEA8914475	BG::SAMEA8914475	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	FIN	Finland	Europe	2016-01-01	2016-12-31	year	2016			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMEA8914475-ERR6096303	SAMEA8914475	RRASM_ERR6096303	ERR6096303	local_fasta					3862434	67.81	370	20176	ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3862434	67.8109968998823	0.0	370	20176			True	0.00464536545	2016.4986338797814	prepandemic
GTM__SAMN08395632	BG::SAMN08395632	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	GTM	Guatemala	North_America	2014-01-01	2014-12-31	year	2014			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMN08395632-SRR9006192	SAMN08395632	GCA_004634885.1	SRR9006192	ncbi_assembly_download					4109535	67.5	1	4109535	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4109535	67.70364530293574	0.0	1	4109535			True	0.004601058049999997	2014.4986301369863	prepandemic
GTM__SAMN08395634	BG::SAMN08395634	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	GTM	Guatemala	North_America	2014-01-01	2014-12-31	year	2014			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMN08395634-SRR9006194	SAMN08395634	GCA_004634705.1	SRR9006194	ncbi_assembly_download					4107434	67.5	1	4107434	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4107434	67.70550664965036	0.0	1	4107434			True	0.0046012164499999965	2014.4986301369863	prepandemic
HTI__SAMN08524449	BG::SAMN08524449	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	HTI	Haiti	North_America	2014-01-01	2014-12-31	year	2014			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMN08524449-SRR9006066	SAMN08524449	GCA_004636965.1	SRR9006066	ncbi_assembly_download					4087073	67.5	1	4087073	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4087073	67.69839931902366	0.0	1	4087073			True	0.004583644949999999	2014.4986301369863	prepandemic
IND__SAMN10525643	BG::SAMN10525643	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IND	India	Asia	1977-01-01	1977-12-31	year	1977			ptxP1/fim3-1	published_background_annotation_not_model_lineage	SAMN10525643-SRR8689258	SAMN10525643	GCA_004102005.1	SRR8689258	ncbi_assembly_download					3847610	68	264	20914	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3847610	67.89417326600149	0.0	264	20914			True	0.004339618550000003	1977.4986301369863	prepandemic
IND__SAMN10457989	BG::SAMN10457989	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IND	India	Asia	2017-01-01	2017-12-31	year	2017			others	published_background_annotation_not_model_lineage	SAMN10457989-GCA_003860305.1	SAMN10457989	GCA_003860305		ncbi_assembly_download					4126211	67.5	1	4126211	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4126211	67.70286347450482	0.0	1	4126211			True	0.005180553750000002	2017.4986301369863	prepandemic
IND__SAMN19416301	BG::SAMN19416301	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IND	India	Asia	2018-01-01	2018-12-31	year	2018			ptxP1/fim3-1	published_background_annotation_not_model_lineage	SAMN19416301-GCA_030644705.1	SAMN19416301	GCA_030644705		ncbi_assembly_download					4124542	67.5	1	4124542	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4124542	67.72024627219216	0.0	1	4124542			True	0.004333908050000003	2018.4986301369863	prepandemic
IND__SAMN19416302	BG::SAMN19416302	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IND	India	Asia	2018-01-01	2018-12-31	year	2018			ptxP1/fim3-1	published_background_annotation_not_model_lineage	SAMN19416302-GCF_030644685.1	SAMN19416302	GCF_030644685		ncbi_assembly_download					4102969	67.5	1	4102969	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4102969	67.70516667320665	0.0	1	4102969			True	0.0044836603500000025	2018.4986301369863	prepandemic
IND__SAMN19416303	BG::SAMN19416303	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IND	India	Asia	2019-01-01	2019-12-31	year	2019			others	published_background_annotation_not_model_lineage	SAMN19416303-GCA_030644665.1	SAMN19416303	GCA_030644665		ncbi_assembly_download					4135282	67.5	1	4135282	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4135282	67.70919129578104	0.0	1	4135282			True	0.004507350050000002	2019.4986301369863	prepandemic
IND__SAMN19416304	BG::SAMN19416304	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IND	India	Asia	2019-01-01	2019-12-31	year	2019			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMN19416304-GCF_030644645.1	SAMN19416304	GCF_030644645		ncbi_assembly_download					4109539	67.5	1	4109539	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4109539	67.70377407295562	0.0	1	4109539			True	0.004652232549999999	2019.4986301369863	prepandemic
IRL__SAMEA8914479	BG::SAMEA8914479	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IRL	Ireland	Europe	2014-01-01	2014-12-31	year	2014			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMEA8914479-ERR6096307	SAMEA8914479		ERR6096307	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/007/ERR6096307/ERR6096307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/007/ERR6096307/ERR6096307_2.fastq.gz	248489398;251549269	PAIRED	5941624	881603010	PRJEB45681	SAMEA8914479	2014	Ireland	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/007/ERR6096307/ERR6096307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/007/ERR6096307/ERR6096307_2.fastq.gz	248489398;251549269	500038667	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.912922		True	0.0045625322499999975	2014.4986301369863	prepandemic
IRL__SAMEA8914484	BG::SAMEA8914484	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IRL	Ireland	Europe	2014-01-01	2014-12-31	year	2014			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMEA8914484-ERR6096312	SAMEA8914484		ERR6096312	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096312/ERR6096312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096312/ERR6096312_2.fastq.gz	213743000;216489938	PAIRED	5075456	751938434	PRJEB45681	SAMEA8914484	2014	Ireland	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096312/ERR6096312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6096312/ERR6096312_2.fastq.gz	213743000;216489938	430232938	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.910596		True	0.004607451149999997	2014.4986301369863	prepandemic
IRL__SAMEA8914485	BG::SAMEA8914485	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IRL	Ireland	Europe	2014-01-01	2014-12-31	year	2014			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMEA8914485-ERR6096313	SAMEA8914485		ERR6096313	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3856418	67.83146951393755	0.0	374	19271			True	0.00460030575	2014.4986301369863	prepandemic
IRL__SAMEA8914488	BG::SAMEA8914488	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IRL	Ireland	Europe	2015-01-01	2015-12-31	year	2015			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMEA8914488-ERR6096316	SAMEA8914488		ERR6096316	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6096316/ERR6096316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6096316/ERR6096316_2.fastq.gz	128461725;125397872	PAIRED	2790940	413895267	PRJEB45681	SAMEA8914488	2015	Ireland	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6096316/ERR6096316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6096316/ERR6096316_2.fastq.gz	128461725;125397872	253859597	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.894724		True	0.004562215849999999	2015.4986301369863	prepandemic
IRL__SAMEA8914497	BG::SAMEA8914497	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IRL	Ireland	Europe	2016-01-01	2016-12-31	year	2016			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMEA8914497-ERR6096325	SAMEA8914497		ERR6096325	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6096325/ERR6096325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6096325/ERR6096325_2.fastq.gz	210474967;213762957	PAIRED	5087308	756483297	PRJEB45681	SAMEA8914497	2016	Ireland	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6096325/ERR6096325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6096325/ERR6096325_2.fastq.gz	210474967;213762957	424237924	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.925217		True	0.00457933485	2016.4986338797814	prepandemic
IRL__SAMEA8914500	BG::SAMEA8914500	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IRL	Ireland	Europe	2016-01-01	2016-12-31	year	2016			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMEA8914500-ERR6096328	SAMEA8914500		ERR6096328	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3866542	67.80606547142123	0.0	377	20661			True	0.004745395049999997	2016.4986338797814	prepandemic
IRL__SAMEA8914501	BG::SAMEA8914501	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IRL	Ireland	Europe	2016-01-01	2016-12-31	year	2016			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMEA8914501-ERR6096329	SAMEA8914501		ERR6096329	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6096329/ERR6096329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6096329/ERR6096329_2.fastq.gz	214279177;217480748	PAIRED	5106036	757484827	PRJEB45681	SAMEA8914501	2016	Ireland	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6096329/ERR6096329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6096329/ERR6096329_2.fastq.gz	214279177;217480748	431759925	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.913877		True	0.004586410249999997	2016.4986338797814	prepandemic
IRL__SAMEA8914503	BG::SAMEA8914503	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IRL	Ireland	Europe	2016-01-01	2016-12-31	year	2016			MS-MT28	published_background_annotation_not_model_lineage	SAMEA8914503-ERR6096331	SAMEA8914503		ERR6096331	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/001/ERR6096331/ERR6096331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/001/ERR6096331/ERR6096331_2.fastq.gz	214824404;218333547	PAIRED	5093840	760943960	PRJEB45681	SAMEA8914503	2016	Ireland	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/001/ERR6096331/ERR6096331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/001/ERR6096331/ERR6096331_2.fastq.gz	214824404;218333547	433157951	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.915593		True	0.004651058949999999	2016.4986338797814	prepandemic
IRL__SAMEA8914514	BG::SAMEA8914514	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IRL	Ireland	Europe	2016-01-01	2016-12-31	year	2016			MS-MT28	published_background_annotation_not_model_lineage	SAMEA8914514-ERR6096342	SAMEA8914514		ERR6096342	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3873130	67.8059863727786	0.0	376	20287			True	0.0046581314499999985	2016.4986338797814	prepandemic
IRN__SAMN12675034	BG::SAMN12675034	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IRN	Iran	Asia	2012-01-01	2012-12-31	year	2012			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMN12675034-SRR10058185	SAMN12675034		SRR10058185	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/085/SRR10058185/SRR10058185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/085/SRR10058185/SRR10058185_2.fastq.gz	170515253;172016857	PAIRED	2113510	623983103	PRJNA450302	SAMN12675034	2012	Iran:Tehran	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/085/SRR10058185/SRR10058185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/085/SRR10058185/SRR10058185_2.fastq.gz	170515253;172016857	342532110	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.898822		True	0.004604148550000001	2012.4986338797814	prepandemic
IRN__SAMN12675035	BG::SAMN12675035	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IRN	Iran	Asia	2012-01-01	2012-12-31	year	2012			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMN12675035-SRR10058174	SAMN12675035		SRR10058174	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/074/SRR10058174/SRR10058174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/074/SRR10058174/SRR10058174_2.fastq.gz	196664021;196357471	PAIRED	2477174	725000425	PRJNA450302	SAMN12675035	2012	Iran:Tehran	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/074/SRR10058174/SRR10058174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/074/SRR10058174/SRR10058174_2.fastq.gz	196664021;196357471	393021492	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.914344		True	0.004627553150000001	2012.4986338797814	prepandemic
IRN__SAMN12675064	BG::SAMN12675064	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IRN	Iran	Asia	2015-01-01	2015-12-31	year	2015			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMN12675064-SRR10058181	SAMN12675064		SRR10058181	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/081/SRR10058181/SRR10058181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/081/SRR10058181/SRR10058181_2.fastq.gz	229599613;227306226	PAIRED	2843717	839059421	PRJNA450302	SAMN12675064	2015	Iran:Eastern Azarbaijan	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/081/SRR10058181/SRR10058181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/081/SRR10058181/SRR10058181_2.fastq.gz	229599613;227306226	456905839	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.922931		True	0.00463040085	2015.4986301369863	prepandemic
IRN__SAMN12675069	BG::SAMN12675069	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IRN	Iran	Asia	2015-01-01	2015-12-31	year	2015			ptxP1/fim3-1	published_background_annotation_not_model_lineage	SAMN12675069-SRR10058176	SAMN12675069		SRR10058176	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/076/SRR10058176/SRR10058176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/076/SRR10058176/SRR10058176_2.fastq.gz	194319683;193939953	PAIRED	2513114	728520145	PRJNA450302	SAMN12675069	2015	Iran:Tehran	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/076/SRR10058176/SRR10058176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/076/SRR10058176/SRR10058176_2.fastq.gz	194319683;193939953	388259636	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.923441		True	0.004371728650000003	2015.4986301369863	prepandemic
IRN__SAMN12675070	BG::SAMN12675070	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IRN	Iran	Asia	2015-01-01	2015-12-31	year	2015			ptxP1/fim3-1	published_background_annotation_not_model_lineage	SAMN12675070-SRR10058175	SAMN12675070		SRR10058175	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/075/SRR10058175/SRR10058175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/075/SRR10058175/SRR10058175_2.fastq.gz	212871969;213909830	PAIRED	2746233	792586301	PRJNA450302	SAMN12675070	2015	Iran:Charmahal	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/075/SRR10058175/SRR10058175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/075/SRR10058175/SRR10058175_2.fastq.gz	212871969;213909830	426781799	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.915154		True	0.004374699350000002	2015.4986301369863	prepandemic
IRN__SAMN12675071	BG::SAMN12675071	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IRN	Iran	Asia	2015-01-01	2015-12-31	year	2015			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMN12675071-SRR10058173	SAMN12675071		SRR10058173	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3855013	67.83668433802947	0.0	354	20675			True	0.00463040085	2015.4986301369863	prepandemic
IRN__SAMN12675072	BG::SAMN12675072	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IRN	Iran	Asia	2015-01-01	2015-12-31	year	2015			others	published_background_annotation_not_model_lineage	SAMN12675072-SRR10058172	SAMN12675072		SRR10058172	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3802728	67.81510536646323	0.0	361	19919			True	0.0065211267499999965	2015.4986301369863	prepandemic
IRN__SAMN12675074	BG::SAMN12675074	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IRN	Iran	Asia	2016-01-01	2016-12-31	year	2016			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMN12675074-SRR10058170	SAMN12675074		SRR10058170	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3859024	67.8326696076521	0.0	350	20698			True	0.004599918450000001	2016.4986338797814	prepandemic
IRN__SAMN12675075	BG::SAMN12675075	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	IRN	Iran	Asia	2016-01-01	2016-12-31	year	2016			others	published_background_annotation_not_model_lineage	SAMN12675075-SRR10058169	SAMN12675075		SRR10058169	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3853414	67.83332909466775	0.0	360	20298			True	0.004590940250000003	2016.4986338797814	prepandemic
ISR__SAMN05908234	BG::SAMN05908234	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	ISR	Israel	Asia			unknown				ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMN05908234-SRR4422987	SAMN05908234		SRR4422987	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3874000	67.78004646360351	0.0	348	20503			True	0.0046119529499999996		unknown
