genome_record_id	sample_id	biosample_accession	assembly_accession	run_accession	country_iso3	country_name	collection_date_raw	date_lower	date_upper	year	month	quarter	date_resolution	date_month_or_quarter	project_id	project_id_source	source_dataset	source_role	model_denominator_role	genome_candidate	genome_qc_status	genome_observation_eligible	sampling_process_observed	sequencing_success	ct_value	specimen_type	preliminary_lineage_id	lineage_definition_status	published_branch	published_lineage	published_sublineage	ptxP_label	fim3_label	marker_23s_status	duplicate_of_focal	duplicate_group_size	data_freeze_date	provenance_note
BG::SAMN48440039	SAMN48440039-SRR33531982	SAMN48440039		SRR33531982	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440040	SAMN48440040-SRR33531981	SAMN48440040		SRR33531981	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440041	SAMN48440041-SRR33531980	SAMN48440041		SRR33531980	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440042	SAMN48440042-SRR33531979	SAMN48440042		SRR33531979	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440043	SAMN48440043-SRR33531978	SAMN48440043		SRR33531978	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440044	SAMN48440044-SRR33531977	SAMN48440044		SRR33531977	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440045	SAMN48440045-SRR33531976	SAMN48440045		SRR33531976	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440046	SAMN48440046-SRR33531975	SAMN48440046		SRR33531975	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440047	SAMN48440047-SRR33531973	SAMN48440047		SRR33531973	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440048	SAMN48440048-SRR33531972	SAMN48440048		SRR33531972	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440049	SAMN48440049-SRR33531971	SAMN48440049		SRR33531971	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440050	SAMN48440050-SRR33531970	SAMN48440050		SRR33531970	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440051	SAMN48440051-SRR33531969	SAMN48440051		SRR33531969	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440052	SAMN48440052-SRR33531968	SAMN48440052		SRR33531968	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440053	SAMN48440053-SRR33531967	SAMN48440053		SRR33531967	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440054	SAMN48440054-SRR33531966	SAMN48440054		SRR33531966	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440055	SAMN48440055-SRR33531965	SAMN48440055		SRR33531965	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440056	SAMN48440056-SRR33531964	SAMN48440056		SRR33531964	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440057	SAMN48440057-SRR33531962	SAMN48440057		SRR33531962	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::SAMN48440058	SAMN48440058-SRR33531961	SAMN48440058		SRR33531961	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::WH1	WH1				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MR-MT28-PG1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MR-MT28-PG1	ptxP3	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::WH2	WH2				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MR-MT28-PG1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MR-MT28-PG1	ptxP3	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::WH3	WH3				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MR-MT28-others	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MR-MT28-others	ptxP3	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::WH4	WH4				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MR-MT28-PG1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MR-MT28-PG1	ptxP3	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::WH5	WH5				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MR-MT28-others	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MR-MT28-others	ptxP3	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::WH6	WH6				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MR-MT28-others	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MR-MT28-others	ptxP3	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::WH6-1	WH6-1				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MR-MT28-others	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MR-MT28-others	ptxP3	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::WX02	WX02				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MR-MT28-PG2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MR-MT28-PG2	ptxP3	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::WX03	WX03				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MR-MT28-others	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MR-MT28-others	ptxP3	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::WX04	WX04				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MR-MT28-others	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MR-MT28-others	ptxP3	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_1	BRK_CD_1				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_10	BRK_CD_10				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_11	BRK_CD_11				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_12	BRK_CD_12				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_13	BRK_CD_13				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_14	BRK_CD_14				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_15	BRK_CD_15				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_16	BRK_CD_16				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_17	BRK_CD_17				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_18	BRK_CD_18				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_19	BRK_CD_19				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MR-MT28-PG2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MR-MT28-PG2	ptxP3	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_2	BRK_CD_2				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_3	BRK_CD_3				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_4	BRK_CD_4				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_5	BRK_CD_5				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_6	BRK_CD_6				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_7	BRK_CD_7				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_8	BRK_CD_8				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_CD_9	BRK_CD_9				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_GZ_1	BRK_GZ_1				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_GZ_10	BRK_GZ_10				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_GZ_11	BRK_GZ_11				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_GZ_12	BRK_GZ_12				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_GZ_13	BRK_GZ_13				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_GZ_2	BRK_GZ_2				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_GZ_3	BRK_GZ_3				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_GZ_4	BRK_GZ_4				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_GZ_5	BRK_GZ_5				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_GZ_6	BRK_GZ_6				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
BG::BRK_GZ_7	BRK_GZ_7				CHN	China	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.
